Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-03-15,220.86315737076126,221.69355621746982,218.94355743599894,220.10826110839844,10487788,0.0,0.0
2016-03-16,220.21607775258948,221.2513729943125,216.86215944141694,220.37783813476562,11064129,0.0,0.0
2016-03-17,224.00423595077953,226.1635723375128,220.73250047511655,221.60496520996094,16832997,2.600351,0.0
2016-03-18,222.0957035622008,224.69127206811754,221.53951135093334,224.04783630371094,14030979,0.0,0.0
2016-03-21,224.21144741212345,227.16691052289335,223.07725195234684,226.25082397460938,12708074,0.0,0.0
2016-03-22,226.18540157948445,229.51164999094328,225.890939975581,228.5519561767578,15333442,0.0,0.0
2016-03-23,228.3447145124184,228.3447145124184,223.0009008909158,224.4840850830078,16806372,0.0,0.0
2016-03-28,224.65858580243065,225.02938551290273,221.52863555464046,222.56468200683594,18070240,0.0,0.0
2016-03-29,223.3062615592078,227.27596014398927,222.5210549345299,226.0218048095703,15871250,0.0,0.0
2016-03-30,227.42862333704463,229.40256707089824,227.42862333704463,228.37742614746094,14453294,0.0,0.0
2016-03-31,227.0578203676682,230.32954088570165,225.2474584468862,227.97389221191406,30833349,0.0,0.0
2016-04-01,226.64343171263732,228.21385953557103,223.56800873939125,225.6291961669922,12381116,0.0,0.0
2016-04-04,226.83972373170675,227.31957787824732,223.63343549800857,225.7600555419922,8632568,0.0,0.0
2016-04-05,224.95304021152083,227.36320185262042,222.9572854900625,223.9933319091797,10259495,0.0,0.0
2016-04-06,225.11660723489373,226.11993725293144,223.04451453155576,225.47650146484375,6990781,0.0,0.0
2016-04-07,225.72732822459184,228.5846420745259,222.93546160237153,226.23989868164062,8789163,0.0,0.0
2016-04-08,225.94546130585314,229.99149817230767,224.92033484201545,226.0436248779297,13411752,0.0,0.0
2016-04-11,226.18540786412532,228.0393919876049,225.31294303425156,226.90518188476562,10308361,0.0,0.0
2016-04-12,226.9051490283628,230.64583307278167,226.41438945262303,228.45376586914062,11164859,0.0,0.0
2016-04-13,229.5770787027041,233.36137010376333,229.5770787027041,232.52162170410156,16038542,0.0,0.0
2016-04-18,232.46708196361936,232.68520541568859,230.19869124613882,232.23806762695312,19065716,0.0,0.0
2016-04-20,233.2087020913287,233.2087020913287,225.92364604736298,226.25082397460938,21687934,0.0,0.0
2016-04-21,227.1450881382,229.45710072306386,225.74914749525942,227.09056091308594,11380697,0.0,0.0
2016-04-22,226.62162321898975,228.47559264289401,224.5059085418241,226.6107177734375,11705087,0.0,0.0
2016-04-25,227.81032904719183,227.81032904719183,220.79792423588157,221.80125427246094,61157544,0.0,0.0
2016-04-26,221.47411074807457,223.32808020069,219.7509920841051,221.8121795654297,26429236,0.0,0.0
2016-04-27,222.01940948681775,223.77523002199518,221.60498796720822,222.34657287597656,14502641,0.0,0.0
2016-04-28,221.1687413234945,222.30293678628,216.1411853001772,217.39535522460938,61949033,0.0,0.0
